anomaly,amount
low_risk,194.2587
low_risk,1008.52576
low_risk,859.691
low_risk,408.2384
low_risk,588.5844
low_risk,249.02147
low_risk,365.48132
low_risk,14.805511
low_risk,346.7425
low_risk,450.2752
low_risk,220.47588
low_risk,712.69794
low_risk,304.71658
low_risk,400.71188
low_risk,87.660736
low_risk,503.64996
low_risk,315.0114
low_risk,861.4639
low_risk,651.2724
low_risk,345.91315
low_risk,367.18427
low_risk,0.01
low_risk,104.516716
low_risk,572.91846
low_risk,784.91895
low_risk,490.75272
low_risk,461.94318
low_risk,665.04114
low_risk,568.51605
low_risk,460.7535
low_risk,823.5171
low_risk,461.81363
low_risk,422.12775
low_risk,673.3582
low_risk,159.73315
low_risk,688.6095
low_risk,353.7618
low_risk,477.2555
low_risk,84.61413
low_risk,174.49188
low_risk,418.30676
low_risk,337.7257
low_risk,905.127
low_risk,697.9749
low_risk,820.9072
low_risk,289.53622
low_risk,555.5968
low_risk,534.29913
low_risk,505.16147
low_risk,734.3265
low_risk,369.39502
low_risk,178.45927
low_risk,608.6204
low_risk,627.23346
low_risk,846.98114
low_risk,0.01
low_risk,409.8699
low_risk,957.72015
low_risk,400.59125
low_risk,416.60977
low_risk,850.50507
low_risk,812.3305
low_risk,520.6578
low_risk,795.379
low_risk,413.09888
low_risk,60.579952
low_risk,813.6582
low_risk,605.6805
low_risk,398.47348
low_risk,491.59924
low_risk,600.3608
low_risk,709.7426
low_risk,651.7522
low_risk,382.5111
low_risk,630.31274
low_risk,243.83037
low_risk,418.54077
low_risk,180.73846
low_risk,236.08316
low_risk,295.56036
low_risk,831.75366
low_risk,237.25813
low_risk,0.01
low_risk,536.39795
low_risk,799.22064
low_risk,621.085
low_risk,608.18805
low_risk,916.3795
low_risk,705.0204
low_risk,413.8229
low_risk,641.7587
low_risk,220.85994
low_risk,273.3712
low_risk,0.01
low_risk,520.2661
low_risk,616.03705
low_risk,200.21259
low_risk,427.96472
low_risk,127.970116
low_risk,176.03304
low_risk,805.5595
low_risk,537.73456
low_risk,600.6274
low_risk,294.73294
low_risk,240.98692
low_risk,544.63214
low_risk,855.14764
low_risk,98.84424
low_risk,401.0806
low_risk,590.97
low_risk,580.8989
low_risk,39.544495
low_risk,89.380486
low_risk,440.39435
low_risk,647.05286
low_risk,348.44885
low_risk,527.905
low_risk,543.8223
low_risk,360.3612
low_risk,884.14087
low_risk,541.066
low_risk,748.68225
low_risk,753.08295
low_risk,0.01
low_risk,273.70404
low_risk,649.48267
low_risk,398.25443
low_risk,257.92502
low_risk,404.00687
low_risk,1158.1924
low_risk,583.6667
low_risk,579.4576
low_risk,652.9075
low_risk,484.47372
low_risk,227.93758
low_risk,496.1275
low_risk,486.9718
low_risk,976.1123
low_risk,685.8649
low_risk,92.57084
low_risk,587.15515
low_risk,685.52826
low_risk,249.56374
low_risk,481.2517
low_risk,743.7998
low_risk,280.7122
low_risk,509.81174
low_risk,628.2544
low_risk,355.6092
low_risk,789.7108
low_risk,605.56476
low_risk,553.8562
low_risk,467.53653
low_risk,488.92636
low_risk,295.14676
low_risk,305.18082
low_risk,684.6013
low_risk,853.509
low_risk,979.0131
low_risk,329.51978
low_risk,557.24963
low_risk,696.87854
low_risk,513.7401
low_risk,462.26575
low_risk,262.8327
low_risk,620.3247
low_risk,453.2625
low_risk,771.8215
low_risk,220.306
low_risk,297.35254
low_risk,405.36072
low_risk,594.7159
low_risk,66.184105
low_risk,652.65137
low_risk,929.8775
low_risk,594.2928
low_risk,922.1628
low_risk,863.872
low_risk,166.88838
low_risk,191.99933
low_risk,315.612
low_risk,457.00552
low_risk,0.01
low_risk,274.95865
low_risk,399.2304
low_risk,331.08246
low_risk,1276.8842
low_risk,904.9245
low_risk,556.78845
low_risk,196.01451
low_risk,426.35486
low_risk,642.1645
low_risk,0.01
low_risk,0.01
low_risk,577.5098
low_risk,439.4205
low_risk,290.118
low_risk,677.4395
low_risk,0.01
low_risk,327.09003
low_risk,22.651907
low_risk,643.2408
low_risk,50.307972
low_risk,294.1673
low_risk,574.5483
low_risk,589.7256
low_risk,1004.7931
low_risk,791.1932
low_risk,993.42194
low_risk,937.08734
low_risk,843.74146
low_risk,877.07574
low_risk,245.33247
low_risk,590.0167
low_risk,912.32135
low_risk,789.8605
low_risk,699.8829
low_risk,96.453766
low_risk,305.38297
low_risk,223.96333
low_risk,75.04153
low_risk,218.46559
low_risk,671.214
low_risk,624.50977
low_risk,116.109924
low_risk,450.37344
low_risk,269.7891
low_risk,487.59088
low_risk,253.93414
low_risk,685.10596
low_risk,340.3701
low_risk,338.01965
low_risk,446.75385
low_risk,804.8181
low_risk,708.2682
low_risk,576.87634
low_risk,464.38867
low_risk,500.1001
low_risk,667.15015
low_risk,776.678
low_risk,1069.8301
low_risk,713.0673
low_risk,188.19058
low_risk,514.63086
low_risk,874.8717
low_risk,456.2624
low_risk,239.42703
low_risk,976.2956
low_risk,353.0354
low_risk,618.9243
low_risk,0.01
low_risk,634.28076
low_risk,442.98978
low_risk,1100.165
low_risk,518.87634
low_risk,595.51685
low_risk,383.95505
low_risk,632.3155
low_risk,131.88101
low_risk,540.6573
low_risk,311.02924
low_risk,891.03143
low_risk,395.4029
low_risk,429.40707
low_risk,504.21603
low_risk,290.63803
low_risk,261.65344
low_risk,389.1953
low_risk,371.58582
low_risk,400.7422
low_risk,477.61542
low_risk,389.77518
low_risk,472.6164
low_risk,396.54794
low_risk,701.3256
low_risk,508.72098
low_risk,906.6017
low_risk,443.3926
low_risk,436.5441
low_risk,493.50806
low_risk,692.0623
low_risk,621.05493
low_risk,389.83978
low_risk,208.34023
low_risk,987.8971
low_risk,1109.4392
low_risk,734.3067
low_risk,702.5344
low_risk,217.10194
low_risk,593.0679
low_risk,866.2031
low_risk,291.53397
low_risk,819.35956
low_risk,784.6848
low_risk,627.1322
low_risk,995.01276
low_risk,319.3329
low_risk,863.106
low_risk,641.82733
low_risk,418.30862
low_risk,900.7114
low_risk,287.33542
low_risk,217.11388
low_risk,27.703758
low_risk,262.62546
low_risk,468.49173
low_risk,243.77551
low_risk,811.35645
low_risk,773.68756
low_risk,884.2078
low_risk,594.5699
low_risk,306.39545
low_risk,419.47888
low_risk,290.17535
low_risk,458.9375
low_risk,193.87537
low_risk,0.01
low_risk,208.75827
low_risk,600.2077
low_risk,523.538
low_risk,142.89444
low_risk,543.06305
low_risk,38.247864
low_risk,221.14426
low_risk,846.35516
low_risk,242.94608
low_risk,298.54175
low_risk,637.5499
low_risk,1067.0099
low_risk,562.62994
low_risk,82.37072
low_risk,504.93503
low_risk,139.52313
low_risk,631.5453
low_risk,583.93555
low_risk,603.63043
low_risk,760.4562
low_risk,711.3939
low_risk,770.69196
low_risk,367.7019
low_risk,185.72643
low_risk,541.41656
low_risk,914.99524
low_risk,962.7815
low_risk,435.2217
low_risk,0.01
low_risk,526.8751
low_risk,398.51724
low_risk,438.65576
low_risk,368.07916
low_risk,509.78802
low_risk,428.42227
low_risk,293.0164
low_risk,986.83685
low_risk,559.23145
low_risk,632.79474
low_risk,546.3077
low_risk,418.392
low_risk,214.57648
low_risk,305.58362
low_risk,467.16364
low_risk,661.9521
low_risk,684.6537
low_risk,207.89812
low_risk,264.00983
low_risk,459.80148
low_risk,267.01532
low_risk,138.89992
low_risk,360.54254
low_risk,614.8788
low_risk,761.63214
low_risk,682.0403
low_risk,38.084316
low_risk,971.83307
low_risk,582.51276
low_risk,102.744125
low_risk,473.32208
low_risk,626.6467
low_risk,203.87787
low_risk,663.91327
low_risk,335.425
low_risk,252.04338
low_risk,500.49042
low_risk,371.4716
low_risk,778.83044
low_risk,414.40884
low_risk,316.65628
low_risk,614.68304
low_risk,184.27132
low_risk,143.34848
low_risk,538.34796
low_risk,939.4268
low_risk,726.7605
low_risk,0.01
low_risk,59.62819
low_risk,405.0015
low_risk,437.79202
low_risk,538.2118
low_risk,577.30695
low_risk,523.4647
low_risk,187.52779
low_risk,781.71387
low_risk,563.4336
low_risk,555.78815
low_risk,483.8688
low_risk,270.89856
low_risk,622.33594
low_risk,625.4992
low_risk,555.7936
low_risk,626.46387
low_risk,735.74884
low_risk,282.34775
low_risk,561.1366
low_risk,226.92938
low_risk,872.9214
low_risk,590.5889
low_risk,346.00476
low_risk,448.44836
low_risk,253.06061
low_risk,292.7363
low_risk,744.6951
low_risk,437.1275
low_risk,599.4836
low_risk,1013.44855
low_risk,876.69885
low_risk,660.2564
low_risk,688.2214
low_risk,126.998184
low_risk,438.16763
low_risk,482.2269
low_risk,345.88544
low_risk,636.70276
low_risk,518.337
low_risk,454.76947
low_risk,420.77008
low_risk,274.48596
low_risk,615.1529
low_risk,613.02893
low_risk,719.015
low_risk,866.2688
low_risk,508.9876
low_risk,674.5134
low_risk,711.0664
low_risk,658.15826
low_risk,430.54697
low_risk,726.9914
low_risk,636.8282
low_risk,521.5047
low_risk,712.9852
low_risk,470.19965
low_risk,577.2193
low_risk,476.25873
low_risk,699.8766
low_risk,152.20602
low_risk,268.8677
low_risk,822.46674
low_risk,340.48935
low_risk,552.8722
low_risk,110.854866
low_risk,621.83765
low_risk,410.79037
low_risk,422.85043
low_risk,359.94934
low_risk,388.93433
low_risk,148.91133
low_risk,579.93805
low_risk,652.1268
low_risk,1133.7521
low_risk,273.1145
low_risk,254.835
low_risk,769.4689
low_risk,452.11316
low_risk,831.00366
low_risk,848.4955
low_risk,417.19748
low_risk,771.57275
low_risk,772.25555
low_risk,426.51947
low_risk,499.05563
low_risk,67.166084
low_risk,171.71281
low_risk,150.84857
low_risk,416.3739
low_risk,355.14313
low_risk,579.72504
low_risk,669.5972
low_risk,877.67633
low_risk,377.46332
low_risk,16.436697
low_risk,727.41534
low_risk,547.50793
low_risk,640.7124
low_risk,372.97253
low_risk,457.63544
low_risk,227.04343
low_risk,645.0626
low_risk,820.8798
low_risk,488.42938
low_risk,785.8695
low_risk,777.6541
low_risk,646.1651
low_risk,465.2927
low_risk,376.1097
low_risk,394.31534
low_risk,771.73126
low_risk,343.13535
low_risk,199.89543
low_risk,704.8173
low_risk,542.4491
low_risk,462.57404
low_risk,626.8481
low_risk,932.35034
low_risk,412.61795
low_risk,124.92341
low_risk,584.11523
low_risk,479.3721
low_risk,322.01663
low_risk,374.04996
low_risk,877.08545
low_risk,432.9585
low_risk,502.64597
low_risk,766.8823
low_risk,733.0756
low_risk,549.0327
low_risk,247.8296
low_risk,125.00667
low_risk,1149.4802
low_risk,626.16284
low_risk,785.7939
low_risk,436.11212
low_risk,406.61237
low_risk,0.01
low_risk,592.7796
low_risk,505.91977
low_risk,674.0079
low_risk,634.8885
low_risk,314.16794
low_risk,463.71924
low_risk,731.2193
low_risk,1105.4701
low_risk,453.3273
low_risk,661.0203
low_risk,362.94955
low_risk,329.00604
low_risk,355.09726
low_risk,662.0358
low_risk,556.5362
low_risk,790.01385
low_risk,224.12851
low_risk,635.0425
low_risk,626.5898
low_risk,659.7755
low_risk,375.41415
low_risk,853.69403
low_risk,786.2942
low_risk,716.22253
low_risk,504.53717
low_risk,307.60724
low_risk,408.89752
low_risk,659.0462
low_risk,225.96248
low_risk,803.0993
low_risk,291.70615
low_risk,339.95468
low_risk,783.1353
low_risk,706.3458
low_risk,763.8685
low_risk,366.38394
low_risk,400.7288
low_risk,693.46735
low_risk,681.4914
low_risk,958.1385
low_risk,655.2838
low_risk,587.31433
low_risk,852.1567
low_risk,726.695
low_risk,270.34836
low_risk,702.5487
low_risk,255.61128
low_risk,1051.8425
low_risk,512.05096
low_risk,529.11786
low_risk,398.31625
low_risk,175.83006
low_risk,828.78516
low_risk,362.78687
low_risk,394.98837
low_risk,429.77518
low_risk,501.08798
low_risk,477.44254
low_risk,772.42456
low_risk,777.7423
low_risk,544.6221
low_risk,590.04114
low_risk,779.7536
low_risk,273.01407
low_risk,544.42224
low_risk,628.8117
low_risk,479.66663
low_risk,461.8173
low_risk,469.25983
low_risk,534.2422
low_risk,413.744
low_risk,169.49205
low_risk,939.38104
low_risk,222.5555
low_risk,529.6972
low_risk,663.7928
low_risk,202.85252
low_risk,7.863009
low_risk,0.01
low_risk,288.8246
low_risk,1028.9375
low_risk,545.83167
low_risk,351.28082
low_risk,420.25708
low_risk,251.0908
low_risk,300.03473
low_risk,121.279
low_risk,720.7368
low_risk,924.7129
low_risk,430.1601
low_risk,478.46454
low_risk,460.97696
low_risk,616.7907
low_risk,246.4919
low_risk,496.2346
low_risk,292.57526
low_risk,684.6046
low_risk,404.47635
low_risk,754.6996
low_risk,754.6639
low_risk,462.1458
low_risk,365.10483
low_risk,447.20816
low_risk,513.7763
low_risk,890.87146
low_risk,408.75027
low_risk,823.58295
low_risk,221.9027
low_risk,328.57437
low_risk,507.70645
low_risk,440.58115
low_risk,658.95856
low_risk,0.01
low_risk,598.2383
low_risk,87.72149
low_risk,660.42413
low_risk,329.1018
low_risk,155.53888
low_risk,575.9172
low_risk,0.01
low_risk,1116.4891
low_risk,1017.18634
low_risk,744.9704
low_risk,658.48804
low_risk,636.46515
low_risk,536.5893
low_risk,462.58087
low_risk,182.88216
low_risk,405.43756
low_risk,406.75485
low_risk,426.16467
low_risk,266.18076
low_risk,0.01
low_risk,0.01
low_risk,675.8714
low_risk,664.6823
low_risk,180.35416
low_risk,494.0905
low_risk,520.92474
low_risk,198.89305
low_risk,416.83563
low_risk,1021.55896
low_risk,376.95618
low_risk,706.18427
low_risk,563.1321
low_risk,550.5318
low_risk,633.5765
low_risk,382.78198
low_risk,535.3163
low_risk,573.30023
low_risk,139.78282
low_risk,480.36914
low_risk,308.7729
low_risk,346.85532
low_risk,440.43594
low_risk,645.66943
low_risk,815.1978
low_risk,622.6031
low_risk,403.43674
low_risk,539.89886
low_risk,490.33853
low_risk,296.24564
low_risk,600.7162
low_risk,385.54477
low_risk,903.2013
low_risk,458.49597
low_risk,336.95517
low_risk,693.8382
low_risk,818.55206
low_risk,715.8861
low_risk,731.9076
low_risk,561.093
low_risk,497.2898
low_risk,670.5798
low_risk,321.84003
low_risk,1022.224
low_risk,489.11948
low_risk,323.1063
low_risk,541.0104
low_risk,718.307
low_risk,676.9896
low_risk,361.2262
low_risk,509.44724
low_risk,428.4852
low_risk,532.02014
low_risk,516.5543
low_risk,870.1086
low_risk,584.28613
low_risk,157.4355
low_risk,539.2657
low_risk,659.11005
low_risk,709.8731
low_risk,452.6407
low_risk,969.2194
low_risk,114.07275
low_risk,623.09863
low_risk,603.827
low_risk,602.2628
low_risk,957.7329
low_risk,492.2803
low_risk,589.89484
low_risk,497.92044
low_risk,590.1128
low_risk,657.0489
low_risk,2.3303795
low_risk,576.7116
low_risk,249.0524
low_risk,990.738
low_risk,0.020852128
low_risk,646.3459
low_risk,455.7427
low_risk,814.427
low_risk,487.97107
low_risk,251.2952
low_risk,349.51227
low_risk,556.5571
low_risk,248.8441
low_risk,588.04846
low_risk,369.95282
low_risk,331.4371
low_risk,431.37247
low_risk,949.4957
low_risk,577.4875
low_risk,727.49133
low_risk,464.0065
low_risk,0.01
low_risk,661.2761
low_risk,249.40598
low_risk,382.0644
low_risk,623.68976
low_risk,903.5594
low_risk,720.4486
low_risk,512.86646
low_risk,292.8577
low_risk,680.64435
low_risk,559.667
low_risk,595.931
low_risk,622.81683
low_risk,649.61884
low_risk,0.01
low_risk,501.98117
low_risk,483.09958
low_risk,398.77264
low_risk,1076.3087
low_risk,474.39413
low_risk,212.54999
low_risk,705.55365
low_risk,502.11343
low_risk,524.82623
low_risk,58.70527
low_risk,749.28455
low_risk,506.30255
low_risk,255.96443
low_risk,832.61115
low_risk,410.78305
low_risk,0.01
low_risk,476.053
low_risk,1111.2532
low_risk,525.0139
low_risk,549.344
low_risk,508.45178
low_risk,600.4533
low_risk,153.83798
low_risk,568.39435
low_risk,839.91833
low_risk,70.37457
low_risk,787.5476
low_risk,469.91656
low_risk,123.09419
low_risk,916.3169
low_risk,590.5592
low_risk,702.48035
low_risk,536.93164
low_risk,238.21962
low_risk,769.94073
low_risk,680.0338
low_risk,342.91782
low_risk,676.8119
low_risk,412.80707
low_risk,345.6307
low_risk,652.40137
low_risk,592.02454
low_risk,326.7464
low_risk,539.0628
low_risk,80.1686
low_risk,426.80765
low_risk,868.5334
low_risk,238.52823
low_risk,104.521904
low_risk,311.3995
low_risk,373.47632
low_risk,578.5896
low_risk,753.3007
low_risk,757.6364
low_risk,326.95294
low_risk,487.9274
low_risk,498.08698
low_risk,403.1716
low_risk,369.72467
low_risk,0.01
low_risk,502.69693
low_risk,571.48047
low_risk,695.47955
low_risk,624.5236
low_risk,674.58496
low_risk,1185.0648
low_risk,861.0351
low_risk,128.10254
low_risk,675.31836
low_risk,56.06872
low_risk,595.7324
low_risk,349.1389
low_risk,721.456
low_risk,428.58673
low_risk,623.9454
low_risk,846.57983
low_risk,1106.0734
low_risk,503.61044
low_risk,337.75375
low_risk,352.78488
low_risk,334.33554
low_risk,293.70645
low_risk,638.0729
low_risk,395.43646
low_risk,386.42545
low_risk,355.15955
low_risk,813.6134
low_risk,835.67615
low_risk,205.22218
low_risk,517.61456
low_risk,401.9791
low_risk,411.93063
low_risk,818.4755
low_risk,335.09012
low_risk,488.34708
low_risk,1138.6119
low_risk,0.01
low_risk,98.266205
low_risk,406.48907
low_risk,534.322
low_risk,869.9899
low_risk,600.17755
low_risk,618.2059
low_risk,114.15487
low_risk,78.79897
low_risk,678.2487
low_risk,709.0646
low_risk,201.42667
low_risk,396.55954
low_risk,722.6738
low_risk,405.04428
low_risk,393.61035
low_risk,376.78772
low_risk,745.9926
low_risk,171.76352
low_risk,557.48895
low_risk,622.1521
low_risk,59.077766
low_risk,858.8981
low_risk,619.20905
low_risk,1092.8721
low_risk,144.46883
low_risk,641.58167
low_risk,377.0483
low_risk,167.2421
low_risk,491.86023
low_risk,372.094
low_risk,561.3091
low_risk,496.61722
low_risk,501.04376
low_risk,685.9364
low_risk,579.03705
low_risk,840.6486
low_risk,1113.7407
low_risk,635.83936
low_risk,548.8636
low_risk,689.4894
low_risk,672.21136
low_risk,678.9618
low_risk,618.0051
low_risk,953.51843
low_risk,367.72897
low_risk,405.1352
low_risk,235.8857
low_risk,792.7763
low_risk,394.8568
low_risk,408.04114
low_risk,0.01
low_risk,352.9624
low_risk,330.8578
low_risk,760.04016
low_risk,281.90326
low_risk,143.21057
low_risk,405.5493
low_risk,831.5707
low_risk,360.50793
low_risk,139.63718
low_risk,580.78815
low_risk,460.2025
low_risk,370.45126
low_risk,606.7619
low_risk,607.56177
low_risk,773.573
low_risk,390.94116
low_risk,769.8884
low_risk,516.2677
low_risk,218.33603
low_risk,951.3237
low_risk,230.32463
low_risk,455.77286
low_risk,145.32709
low_risk,749.01666
low_risk,326.33423
low_risk,176.7447
low_risk,589.7575
low_risk,717.9451
low_risk,449.25446
low_risk,485.228
low_risk,853.64197
low_risk,650.79034
low_risk,813.5384
low_risk,521.7088
low_risk,513.6947
low_risk,832.88385
low_risk,325.6749
low_risk,531.0494
low_risk,1020.17377
low_risk,553.2992
low_risk,1251.3777
low_risk,514.85345
low_risk,456.62234
low_risk,635.763
low_risk,610.70703
low_risk,829.046
low_risk,535.5095
low_risk,727.0614
low_risk,472.83694
low_risk,837.37994
low_risk,435.15436
low_risk,258.95612
low_risk,682.822
low_risk,511.65396
low_risk,367.47977
low_risk,911.2464
low_risk,407.43707
low_risk,433.621
low_risk,533.4916
low_risk,727.55835
low_risk,182.48193
low_risk,220.33287
low_risk,482.41086
low_risk,807.44904
low_risk,667.1042
low_risk,710.221
low_risk,896.26044
low_risk,312.65045
low_risk,516.84393
low_risk,475.70712
low_risk,301.40833
low_risk,569.0203
low_risk,503.01562
low_risk,218.59811
low_risk,893.356
low_risk,309.5447
low_risk,539.90204
low_risk,208.86813
low_risk,992.65106
low_risk,601.7641
low_risk,577.4417
low_risk,513.96124
low_risk,823.17816
low_risk,267.34225
low_risk,443.53525
low_risk,483.8119
low_risk,375.22012
low_risk,604.93976
low_risk,749.3949
low_risk,42.88477
low_risk,790.76733
low_risk,605.5029
low_risk,563.02313
low_risk,752.91547
low_risk,722.2264
low_risk,814.31995
low_risk,675.512
low_risk,281.29846
low_risk,565.72736
low_risk,390.67477
low_risk,265.34262
low_risk,0.01
low_risk,435.09375
low_risk,540.08966
low_risk,532.53284
low_risk,809.22595
low_risk,361.42606
low_risk,245.15298
low_risk,697.2571
low_risk,624.3482
low_risk,623.58264
low_risk,652.8077
low_risk,513.1928
low_risk,355.5057
low_risk,678.75714
low_risk,529.38196
low_risk,266.5
low_risk,444.6411
low_risk,591.70325
low_risk,351.2749
